date,type,campaign,ad_group,keyword,device,product_id,title,category,region,impressions,clicks,add_to_cart,purchases,revenue,ad_spend,roas,avg_rating,reviews_count,avg_cpc,avg_cpm,quality_score
2025-11-18,search,Search - Generic,Search Ads,buy kids jackets,Tablet,,,,Chennai,11763,554,0,31,33790,653.72,51.69,,,1.18,55.57,5.0
2025-11-21,search,Search - Generic,Search Ads,buy hoodie,Tablet,,,,Chennai,6631,111,0,2,1340,63.27,21.18,,,0.57,9.54,3.0
2025-11-23,shopping,Shopping - Accessories,Digital Watch,,Desktop,P102,Digital Watch,Accessories,Bangalore,1112,41,43,2,4642,293.89,15.8,3.59,770.0,,,
2025-12-02,shopping,Shopping - Apparel,Yoga Pants,,Desktop,P105,Yoga Pants,Apparel,Mumbai,1659,53,45,2,2370,437.41,5.42,4.64,438.0,,,
2025-11-19,search,Search - Generic,Search Ads,buy running gear,Tablet,,,,Chennai,5375,104,0,2,7858,83.2,94.45,,,0.8,15.48,8.0
2025-11-14,shopping,Shopping - Electronics,Bluetooth Headset,,Tablet,P110,Bluetooth Headset,Electronics,Hyderabad,7108,245,64,4,8820,1043.44,8.45,3.54,728.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy wireless earbuds,Desktop,,,,Chennai,9927,424,0,0,0,364.64,0.0,,,0.86,36.73,9.0
2025-11-26,shopping,Shopping - Electronics,Bluetooth Headset,,Desktop,P110,Bluetooth Headset,Electronics,Hyderabad,617,23,13,0,0,144.38,0.0,4.35,594.0,,,
2025-12-01,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Bangalore,1172,30,0,0,0,56.4,0.0,,,1.88,48.12,5.0
2025-11-09,shopping,Shopping - Electronics,Bluetooth Headset,,Desktop,P110,Bluetooth Headset,Electronics,Bangalore,3531,95,108,1,3957,1454.53,2.72,3.59,114.0,,,
2025-12-02,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Delhi,8728,88,0,2,4612,137.28,33.6,,,1.56,15.73,8.0
2025-11-20,search,Search - Generic,Search Ads,buy travel backpack,Tablet,,,,Hyderabad,10187,167,0,4,9508,198.73,47.84,,,1.19,19.51,6.0
2025-11-29,shopping,Shopping - Kidswear,Baby Jacket,,Desktop,P103,Baby Jacket,Kidswear,Mumbai,4135,34,38,1,2188,1111.67,1.97,4.58,615.0,,,
2025-11-18,shopping,Shopping - Bags,Travel Backpack,,Mobile,P104,Travel Backpack,Bags,Bangalore,3783,89,61,5,10950,821.72,13.33,3.35,777.0,,,
2025-12-01,search,Search - Generic,Search Ads,buy digital watch,Mobile,,,,Delhi,11985,237,0,5,16825,526.14,31.98,,,2.22,43.9,9.0
2025-11-17,search,Search - Generic,Search Ads,buy digital watch,Mobile,,,,Delhi,4310,103,0,1,795,220.42,3.61,,,2.14,51.14,5.0
2025-12-03,search,Search - Generic,Search Ads,buy men's jackets,Desktop,,,,Delhi,510,10,0,0,0,4.9,0.0,,,0.49,9.61,5.0
2025-11-21,shopping,Shopping - Footwear,Kids Sneakers,,Mobile,P114,Kids Sneakers,Footwear,Bangalore,525,23,14,0,0,20.61,0.0,3.6,687.0,,,
2025-11-05,search,Search - Generic,Search Ads,buy summer shorts,Desktop,,,,Delhi,1066,42,0,1,1376,79.8,17.24,,,1.9,74.86,7.0
2025-11-21,search,Search - Generic,Search Ads,buy winter gloves,Tablet,,,,Delhi,2463,105,0,3,10608,42.0,252.57,,,0.4,17.05,5.0
2025-11-23,search,Search - Generic,Search Ads,buy thermal socks,Tablet,,,,Delhi,8021,195,0,5,5800,130.65,44.39,,,0.67,16.29,4.0
2025-12-01,search,Search - Generic,Search Ads,buy laptop sleeve,Mobile,,,,Mumbai,2884,62,0,0,0,55.18,0.0,,,0.89,19.13,9.0
2025-11-07,shopping,Shopping - Footwear,Leather Boots,,Tablet,P106,Leather Boots,Footwear,Chennai,1611,74,37,0,0,418.82,0.0,4.38,446.0,,,
2025-11-17,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Hyderabad,1953,84,29,0,0,481.95,0.0,3.55,637.0,,,
2025-11-12,shopping,Shopping - Footwear,Running Shoes,,Mobile,P101,Running Shoes,Footwear,Mumbai,1368,35,0,0,0,282.36,0.0,4.46,70.0,,,
2025-11-15,shopping,Shopping - Accessories,Laptop Sleeve,,Tablet,P118,Laptop Sleeve,Accessories,Mumbai,7315,153,122,11,10043,424.28,23.67,3.35,393.0,,,
2025-11-22,search,Search - Generic,Search Ads,buy kids jackets,Tablet,,,,Chennai,12237,286,0,2,5322,411.84,12.92,,,1.44,33.66,6.0
2025-11-17,search,Search - Generic,Search Ads,buy men's jackets,Tablet,,,,Hyderabad,7594,353,0,7,27076,854.26,31.7,,,2.42,112.49,4.0
2025-11-05,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Mumbai,4508,198,0,1,3347,295.02,11.34,,,1.49,65.44,5.0
2025-11-15,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Mumbai,1671,64,29,3,10878,339.94,32.0,4.82,536.0,,,
2025-12-02,search,Search - Generic,Search Ads,buy winter wear,Desktop,,,,Chennai,5501,240,0,8,6136,232.8,26.36,,,0.97,42.32,8.0
2025-11-09,search,Search - Generic,Search Ads,buy puffer jacket,Tablet,,,,Chennai,8578,375,0,12,24192,933.75,25.91,,,2.49,108.85,7.0
2025-11-16,shopping,Shopping - Apparel,Thermal Socks,,Tablet,P116,Thermal Socks,Apparel,Hyderabad,5502,224,48,1,765,179.15,4.27,3.48,504.0,,,
2025-11-20,shopping,Shopping - Apparel,Yoga Pants,,Mobile,P105,Yoga Pants,Apparel,Hyderabad,1348,42,28,1,656,477.92,1.37,4.09,181.0,,,
2025-11-17,search,Search - Generic,Search Ads,buy baby clothes,Tablet,,,,Bangalore,3692,177,0,5,5275,405.33,13.01,,,2.29,109.79,6.0
2025-11-10,search,Search - Generic,Search Ads,buy puffer jacket,Tablet,,,,Chennai,10590,123,0,0,0,195.57,0.0,,,1.59,18.47,7.0
2025-11-30,search,Search - Generic,Search Ads,buy baby clothes,Mobile,,,,Delhi,7631,263,0,0,0,170.95,0.0,,,0.65,22.4,4.0
2025-11-21,shopping,Shopping - Footwear,Kids Sneakers,,Mobile,P114,Kids Sneakers,Footwear,Mumbai,5471,143,124,6,12090,967.11,12.5,4.18,292.0,,,
2025-11-20,search,Search - Generic,Search Ads,buy women's jackets,Tablet,,,,Delhi,5571,228,0,8,5424,216.6,25.04,,,0.95,38.88,4.0
2025-11-16,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Delhi,10982,455,0,19,33174,532.35,62.32,,,1.17,48.47,5.0
2025-11-27,search,Search - Generic,Search Ads,buy warm jacket,Tablet,,,,Delhi,7493,255,0,7,23947,397.8,60.2,,,1.56,53.09,6.0
2025-11-19,shopping,Shopping - Footwear,Running Shoes,,Mobile,P101,Running Shoes,Footwear,Chennai,2103,37,65,0,0,431.58,0.0,3.63,243.0,,,
2025-11-11,search,Search - Generic,Search Ads,buy leather boots,Desktop,,,,Hyderabad,9615,345,0,7,19411,220.8,87.91,,,0.64,22.96,3.0
2025-11-20,shopping,Shopping - Footwear,Running Shoes,,Mobile,P101,Running Shoes,Footwear,Hyderabad,4914,177,4,0,0,236.62,0.0,4.19,744.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy baby jacket,Tablet,,,,Mumbai,8016,603,0,9,31158,271.35,114.83,,,0.45,33.85,6.0
2025-11-06,shopping,Shopping - Apparel,Hooded Sweatshirt,,Mobile,P113,Hooded Sweatshirt,Apparel,Hyderabad,1843,80,44,1,735,649.68,1.13,3.86,720.0,,,
2025-11-17,shopping,Shopping - Apparel,Cotton T-Shirt,,Desktop,P100,Cotton T-Shirt,Apparel,Bangalore,705,24,0,0,0,150.64,0.0,4.72,367.0,,,
2025-11-12,search,Search - Generic,Search Ads,buy fitness tracker,Tablet,,,,Hyderabad,3072,106,0,0,0,90.1,0.0,,,0.85,29.33,3.0
2025-11-25,search,Search - Generic,Search Ads,buy winter wear,Tablet,,,,Mumbai,6960,183,0,3,8706,190.32,45.74,,,1.04,27.34,9.0
2025-11-27,shopping,Shopping - Accessories,Sunglasses,,Mobile,P108,Sunglasses,Accessories,Mumbai,5594,183,123,0,0,354.25,0.0,3.75,629.0,,,
2025-11-10,shopping,Shopping - Electronics,Bluetooth Headset,,Mobile,P110,Bluetooth Headset,Electronics,Bangalore,2968,100,0,3,15822,562.86,28.11,3.24,733.0,,,
2025-11-06,search,Search - Generic,Search Ads,buy running gear,Tablet,,,,Chennai,1852,72,0,2,5494,90.0,61.04,,,1.25,48.6,5.0
2025-11-04,search,Search - Generic,Search Ads,buy toddler jacket,Desktop,,,,Bangalore,7594,191,0,7,16219,127.97,126.74,,,0.67,16.85,5.0
2025-11-14,search,Search - Generic,Search Ads,buy hoodie,Tablet,,,,Mumbai,8935,333,0,3,10179,572.76,17.77,,,1.72,64.1,3.0
2025-11-08,search,Search - Generic,Search Ads,buy running shoes,Desktop,,,,Delhi,9580,354,0,8,28848,481.44,59.92,,,1.36,50.25,5.0
2025-11-29,search,Search - Generic,Search Ads,buy summer shorts,Mobile,,,,Chennai,3722,125,0,3,10287,112.5,91.44,,,0.9,30.23,3.0
2025-11-12,shopping,Shopping - Apparel,Cotton T-Shirt,,Tablet,P100,Cotton T-Shirt,Apparel,Delhi,4112,145,58,3,1215,295.78,4.11,3.21,87.0,,,
2025-11-21,shopping,Shopping - Apparel,Yoga Pants,,Mobile,P105,Yoga Pants,Apparel,Chennai,2354,77,57,4,4060,731.35,5.55,4.23,721.0,,,
2025-11-18,search,Search - Generic,Search Ads,buy casual belt,Mobile,,,,Delhi,11232,223,0,2,2784,113.73,24.48,,,0.51,10.13,5.0
2025-11-13,search,Search - Generic,Search Ads,buy casual belt,Desktop,,,,Bangalore,2609,72,0,1,816,60.48,13.49,,,0.84,23.18,5.0
2025-12-02,search,Search - Generic,Search Ads,buy water bottle,Desktop,,,,Delhi,9303,411,0,10,36820,809.67,45.48,,,1.97,87.03,3.0
2025-11-30,search,Search - Generic,Search Ads,buy baby clothes,Desktop,,,,Bangalore,1333,56,0,1,2636,15.68,168.11,,,0.28,11.76,8.0
2025-11-06,search,Search - Generic,Search Ads,buy smartwatch,Tablet,,,,Delhi,6835,132,0,4,10996,324.72,33.86,,,2.46,47.51,5.0
2025-11-10,search,Search - Generic,Search Ads,buy stylish jacket,Tablet,,,,Delhi,3316,136,0,4,2564,46.24,55.45,,,0.34,13.94,3.0
2025-11-30,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Chennai,6857,173,105,7,17374,1940.99,8.95,3.75,498.0,,,
2025-11-05,search,Search - Generic,Search Ads,buy thermal socks,Tablet,,,,Bangalore,2955,132,0,3,1308,182.16,7.18,,,1.38,61.64,5.0
2025-11-27,search,Search - Generic,Search Ads,buy running gear,Tablet,,,,Hyderabad,2865,59,0,0,0,25.37,0.0,,,0.43,8.86,9.0
2025-11-19,search,Search - Generic,Search Ads,buy smartwatch,Tablet,,,,Bangalore,2461,61,0,1,395,93.94,4.2,,,1.54,38.17,8.0
2025-11-28,search,Search - Generic,Search Ads,buy t shirt,Mobile,,,,Delhi,7209,268,0,11,30151,509.2,59.21,,,1.9,70.63,8.0
2025-11-17,search,Search - Generic,Search Ads,buy sports hoodie,Tablet,,,,Hyderabad,2034,108,0,1,2022,220.32,9.18,,,2.04,108.32,4.0
2025-11-14,search,Search - Generic,Search Ads,buy wireless earbuds,Tablet,,,,Delhi,9065,377,0,0,0,704.99,0.0,,,1.87,77.77,4.0
2025-11-24,search,Search - Generic,Search Ads,buy laptop sleeve,Mobile,,,,Delhi,9149,16,0,0,0,22.08,0.0,,,1.38,2.41,7.0
2025-11-29,search,Search - Generic,Search Ads,buy stylish jacket,Desktop,,,,Hyderabad,12292,402,0,17,11050,293.46,37.65,,,0.73,23.87,5.0
2025-11-29,shopping,Shopping - Bags,Travel Backpack,,Mobile,P104,Travel Backpack,Bags,Bangalore,8666,237,227,14,9170,2893.94,3.17,3.78,167.0,,,
2025-11-07,search,Search - Generic,Search Ads,buy wireless earbuds,Tablet,,,,Bangalore,11694,446,0,0,0,976.74,0.0,,,2.19,83.52,3.0
2025-11-13,search,Search - Generic,Search Ads,buy gym bag,Desktop,,,,Bangalore,6989,149,0,2,4472,208.6,21.44,,,1.4,29.85,8.0
2025-12-02,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Mumbai,5168,292,0,8,31784,639.48,49.7,,,2.19,123.74,3.0
2025-11-21,shopping,Shopping - Electronics,Fitness Tracker,,Desktop,P117,Fitness Tracker,Electronics,Hyderabad,1616,60,14,2,4798,238.24,20.14,3.39,728.0,,,
2025-11-27,shopping,Shopping - Footwear,Running Shoes,,Desktop,P101,Running Shoes,Footwear,Hyderabad,7924,150,177,8,11368,3734.66,3.04,4.01,678.0,,,
2025-11-05,search,Search - Generic,Search Ads,buy running shoes,Mobile,,,,Delhi,9639,498,0,1,1816,677.28,2.68,,,1.36,70.26,4.0
2025-11-25,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Chennai,10175,405,0,4,13376,826.2,16.19,,,2.04,81.2,4.0
2025-12-03,shopping,Shopping - Apparel,Hooded Sweatshirt,,Mobile,P113,Hooded Sweatshirt,Apparel,Bangalore,4689,146,137,4,4184,1691.57,2.47,4.65,221.0,,,
2025-11-24,search,Search - Generic,Search Ads,buy baby clothes,Mobile,,,,Hyderabad,6919,329,0,8,27408,105.28,260.33,,,0.32,15.22,3.0
2025-11-08,search,Search - Generic,Search Ads,buy water bottle,Tablet,,,,Chennai,3536,116,0,2,1722,99.76,17.26,,,0.86,28.21,9.0
2025-11-17,search,Search - Generic,Search Ads,buy outdoor backpack,Tablet,,,,Hyderabad,4230,206,0,2,2136,53.56,39.88,,,0.26,12.66,3.0
2025-11-07,search,Search - Generic,Search Ads,buy winter wear,Mobile,,,,Chennai,3191,172,0,1,1340,141.04,9.5,,,0.82,44.2,5.0
2025-11-28,shopping,Shopping - Bags,Office Backpack,,Desktop,P112,Office Backpack,Bags,Mumbai,5641,206,114,7,5313,856.39,6.2,3.44,573.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy digital watch,Tablet,,,,Chennai,8506,363,0,10,3720,566.28,6.57,,,1.56,66.57,5.0
2025-11-28,search,Search - Generic,Search Ads,buy gym bag,Mobile,,,,Bangalore,9895,79,0,1,732,68.73,10.65,,,0.87,6.95,4.0
2025-11-25,search,Search - Generic,Search Ads,buy summer shorts,Tablet,,,,Mumbai,912,16,0,0,0,10.24,0.0,,,0.64,11.23,8.0
2025-12-02,search,Search - Generic,Search Ads,buy light jacket,Desktop,,,,Bangalore,9916,437,0,7,25725,961.4,26.76,,,2.2,96.95,3.0
2025-11-04,search,Search - Generic,Search Ads,buy baby clothes,Desktop,,,,Chennai,4732,64,0,0,0,78.72,0.0,,,1.23,16.64,7.0
2025-11-12,shopping,Shopping - Bags,Travel Backpack,,Tablet,P104,Travel Backpack,Bags,Delhi,6898,117,294,6,14976,894.9,16.73,3.63,234.0,,,
2025-11-27,search,Search - Generic,Search Ads,buy sunglasses,Mobile,,,,Delhi,4419,142,0,0,0,214.42,0.0,,,1.51,48.52,4.0
2025-11-16,search,Search - Generic,Search Ads,buy rucksack,Tablet,,,,Chennai,11966,274,0,6,12228,243.86,50.14,,,0.89,20.38,3.0
2025-11-22,search,Search - Generic,Search Ads,buy kids sneakers,Tablet,,,,Mumbai,1071,46,0,1,2396,22.54,106.3,,,0.49,21.05,4.0
2025-11-10,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Bangalore,11466,455,0,4,12572,1069.25,11.76,,,2.35,93.25,3.0
2025-11-08,search,Search - Generic,Search Ads,buy women's jackets,Tablet,,,,Bangalore,9842,279,0,3,5004,351.54,14.23,,,1.26,35.72,4.0
2025-11-16,search,Search - Generic,Search Ads,buy yoga pants,Mobile,,,,Bangalore,12277,513,0,14,54866,159.03,345.0,,,0.31,12.95,8.0
2025-11-04,search,Search - Generic,Search Ads,buy thermal jacket,Desktop,,,,Chennai,11124,577,0,5,9445,992.44,9.52,,,1.72,89.22,6.0
2025-12-02,search,Search - Generic,Search Ads,buy yoga pants,Desktop,,,,Hyderabad,6702,402,0,3,10620,960.78,11.05,,,2.39,143.36,7.0
2025-11-25,shopping,Shopping - Apparel,Hooded Sweatshirt,,Tablet,P113,Hooded Sweatshirt,Apparel,Hyderabad,3329,81,56,2,1496,319.13,4.69,4.52,187.0,,,
2025-11-21,search,Search - Generic,Search Ads,buy running shoes,Tablet,,,,Delhi,2668,115,0,4,3200,226.55,14.12,,,1.97,84.91,7.0
2025-12-01,search,Search - Generic,Search Ads,buy fitness tracker,Mobile,,,,Chennai,4626,164,0,0,0,123.0,0.0,,,0.75,26.59,5.0
2025-11-05,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Mumbai,7978,89,28,2,2144,669.07,3.2,4.8,67.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy thermal socks,Desktop,,,,Chennai,445,19,0,0,0,22.61,0.0,,,1.19,50.81,6.0
2025-11-10,search,Search - Generic,Search Ads,buy laptop sleeve,Tablet,,,,Hyderabad,10099,204,0,1,2480,46.92,52.86,,,0.23,4.65,5.0
2025-11-16,search,Search - Generic,Search Ads,buy winter wear,Desktop,,,,Bangalore,6037,229,0,6,21024,123.66,170.01,,,0.54,20.48,4.0
2025-12-03,shopping,Shopping - Apparel,Winter Gloves,,Desktop,P109,Winter Gloves,Apparel,Hyderabad,1824,57,13,4,3680,86.41,42.59,3.88,261.0,,,
2025-11-19,shopping,Shopping - Accessories,Sunglasses,,Desktop,P108,Sunglasses,Accessories,Mumbai,4510,188,0,0,0,1096.14,0.0,4.16,773.0,,,
2025-11-22,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Bangalore,14060,363,0,5,6010,421.08,14.27,,,1.16,29.95,3.0
2025-11-26,shopping,Shopping - Apparel,Thermal Socks,,Tablet,P116,Thermal Socks,Apparel,Mumbai,4063,148,110,7,5040,535.25,9.42,4.4,686.0,,,
2025-11-12,search,Search - Generic,Search Ads,buy men's jackets,Mobile,,,,Hyderabad,2879,46,0,0,0,77.28,0.0,,,1.68,26.84,3.0
2025-11-19,search,Search - Generic,Search Ads,buy fitness tracker,Desktop,,,,Chennai,2452,110,0,0,0,226.6,0.0,,,2.06,92.41,6.0
2025-11-07,search,Search - Generic,Search Ads,buy thermal socks,Tablet,,,,Delhi,604,24,0,0,0,15.84,0.0,,,0.66,26.23,4.0
2025-12-03,shopping,Shopping - Home,Water Bottle,,Desktop,P111,Water Bottle,Home,Mumbai,4754,184,35,12,9072,789.71,11.49,3.25,576.0,,,
2025-11-26,search,Search - Generic,Search Ads,buy sports hoodie,Desktop,,,,Mumbai,9591,501,0,12,47016,265.53,177.06,,,0.53,27.69,9.0
2025-11-04,search,Search - Generic,Search Ads,buy men's jackets,Desktop,,,,Chennai,1731,56,0,1,2168,91.28,23.75,,,1.63,52.73,8.0
2025-11-22,shopping,Shopping - Kidswear,Baby Jacket,,Mobile,P103,Baby Jacket,Kidswear,Chennai,16283,680,231,51,40035,6082.0,6.58,4.57,278.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy sunglasses,Desktop,,,,Chennai,8807,439,0,10,16290,807.76,20.17,,,1.84,91.72,4.0
2025-11-08,shopping,Shopping - Apparel,Thermal Socks,,Mobile,P116,Thermal Socks,Apparel,Chennai,9105,265,90,9,6480,991.5,6.54,3.81,558.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy fitness tracker,Tablet,,,,Bangalore,7212,225,0,4,13304,182.25,73.0,,,0.81,25.27,9.0
2025-11-15,search,Search - Generic,Search Ads,buy baby jacket,Mobile,,,,Bangalore,12957,494,0,1,700,98.8,7.09,,,0.2,7.63,7.0
2025-11-08,search,Search - Generic,Search Ads,buy laptop sleeve,Mobile,,,,Delhi,2638,175,0,0,0,255.5,0.0,,,1.46,96.85,3.0
2025-11-25,search,Search - Generic,Search Ads,buy sports shoes,Desktop,,,,Hyderabad,8170,241,0,2,3480,445.85,7.81,,,1.85,54.57,5.0
2025-11-20,search,Search - Generic,Search Ads,buy puffer jacket,Mobile,,,,Mumbai,2853,137,0,0,0,258.93,0.0,,,1.89,90.76,9.0
2025-11-27,search,Search - Generic,Search Ads,buy thermal socks,Tablet,,,,Bangalore,9151,183,0,6,22392,265.35,84.39,,,1.45,29.0,7.0
2025-11-24,search,Search - Generic,Search Ads,buy bluetooth headset,Desktop,,,,Delhi,5204,52,0,0,0,42.12,0.0,,,0.81,8.09,7.0
2025-11-17,search,Search - Generic,Search Ads,buy t shirt,Mobile,,,,Hyderabad,2596,52,0,0,0,96.2,0.0,,,1.85,37.06,7.0
2025-11-05,search,Search - Generic,Search Ads,buy smartwatch,Tablet,,,,Mumbai,9870,176,0,8,8048,337.92,23.82,,,1.92,34.24,5.0
2025-11-09,shopping,Shopping - Apparel,Yoga Pants,,Mobile,P105,Yoga Pants,Apparel,Hyderabad,7290,217,123,8,3592,1278.73,2.81,3.78,434.0,,,
2025-11-26,shopping,Shopping - Apparel,Yoga Pants,,Tablet,P105,Yoga Pants,Apparel,Chennai,6145,286,77,2,1110,1510.13,0.74,4.29,723.0,,,
2025-11-11,search,Search - Generic,Search Ads,buy stylish jacket,Desktop,,,,Bangalore,4300,132,0,4,1808,88.44,20.44,,,0.67,20.57,5.0
2025-11-19,search,Search - Generic,Search Ads,buy toddler jacket,Desktop,,,,Delhi,9649,249,0,5,8560,413.34,20.71,,,1.66,42.84,8.0
2025-11-22,search,Search - Generic,Search Ads,buy bluetooth headset,Mobile,,,,Chennai,10810,255,0,6,11310,543.15,20.82,,,2.13,50.25,8.0
2025-12-03,shopping,Shopping - Accessories,Smartphone Case,,Desktop,P107,Smartphone Case,Accessories,Delhi,4997,171,148,3,2424,208.25,11.64,3.82,447.0,,,
2025-11-28,search,Search - Generic,Search Ads,buy smartwatch,Desktop,,,,Bangalore,8807,396,0,12,18312,304.92,60.06,,,0.77,34.62,4.0
2025-11-17,shopping,Shopping - Bags,Travel Backpack,,Desktop,P104,Travel Backpack,Bags,Delhi,4569,145,67,2,3548,1001.79,3.54,4.78,399.0,,,
2025-12-03,shopping,Shopping - Footwear,Kids Sneakers,,Desktop,P114,Kids Sneakers,Footwear,Hyderabad,2370,109,25,1,2212,507.65,4.36,4.72,244.0,,,
2025-11-24,shopping,Shopping - Apparel,Yoga Pants,,Mobile,P105,Yoga Pants,Apparel,Mumbai,2538,126,43,1,796,1010.14,0.79,4.14,787.0,,,
2025-11-17,search,Search - Generic,Search Ads,buy light jacket,Mobile,,,,Chennai,5575,165,0,3,8625,107.25,80.42,,,0.65,19.24,7.0
2025-11-07,search,Search - Generic,Search Ads,buy office backpack,Mobile,,,,Mumbai,5581,168,0,2,4356,53.76,81.03,,,0.32,9.63,8.0
2025-12-01,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Chennai,7233,295,0,3,9540,415.95,22.94,,,1.41,57.51,8.0
2025-11-17,shopping,Shopping - Accessories,Smartphone Case,,Desktop,P107,Smartphone Case,Accessories,Delhi,2449,36,10,1,2430,949.24,2.56,4.09,371.0,,,
2025-11-20,shopping,Shopping - Apparel,Winter Gloves,,Desktop,P109,Winter Gloves,Apparel,Mumbai,7670,168,43,2,2162,3654.18,0.59,4.55,185.0,,,
2025-11-30,search,Search - Generic,Search Ads,buy thermal socks,Mobile,,,,Chennai,4147,151,0,3,5643,277.84,20.31,,,1.84,67.0,8.0
2025-11-19,search,Search - Generic,Search Ads,buy water bottle,Tablet,,,,Chennai,7804,92,0,3,6399,149.04,42.93,,,1.62,19.1,3.0
2025-11-23,shopping,Shopping - Apparel,Hooded Sweatshirt,,Mobile,P113,Hooded Sweatshirt,Apparel,Mumbai,4817,222,103,3,3300,1438.77,2.29,3.71,24.0,,,
2025-11-12,search,Search - Generic,Search Ads,buy wireless earbuds,Desktop,,,,Hyderabad,5346,54,0,0,0,36.72,0.0,,,0.68,6.87,4.0
2025-12-03,search,Search - Generic,Search Ads,buy smartwatch,Mobile,,,,Bangalore,2128,70,0,0,0,145.6,0.0,,,2.08,68.42,9.0
2025-11-12,search,Search - Generic,Search Ads,buy rucksack,Desktop,,,,Mumbai,8497,347,0,5,18555,638.48,29.06,,,1.84,75.14,6.0
2025-11-17,search,Search - Generic,Search Ads,buy thermal socks,Mobile,,,,Mumbai,1988,87,0,2,2740,135.72,20.19,,,1.56,68.27,7.0
2025-11-08,search,Search - Generic,Search Ads,buy sports shoes,Mobile,,,,Delhi,3060,49,0,1,2496,90.16,27.68,,,1.84,29.46,6.0
2025-11-22,search,Search - Generic,Search Ads,buy office backpack,Mobile,,,,Hyderabad,11446,236,0,6,21984,476.72,46.12,,,2.02,41.65,4.0
2025-11-10,search,Search - Generic,Search Ads,buy running gear,Tablet,,,,Hyderabad,8195,158,0,3,7527,376.04,20.02,,,2.38,45.89,4.0
2025-11-08,shopping,Shopping - Bags,Travel Backpack,,Mobile,P104,Travel Backpack,Bags,Delhi,1490,61,8,0,0,354.45,0.0,4.62,116.0,,,
2025-11-23,search,Search - Generic,Search Ads,buy kids sneakers,Mobile,,,,Hyderabad,13061,363,0,8,24536,410.19,59.82,,,1.13,31.41,9.0
2025-11-12,search,Search - Generic,Search Ads,buy warm jacket,Mobile,,,,Hyderabad,10301,387,0,13,36595,630.81,58.01,,,1.63,61.24,6.0
2025-11-05,shopping,Shopping - Apparel,Cotton T-Shirt,,Desktop,P100,Cotton T-Shirt,Apparel,Chennai,2969,133,52,3,1452,1451.31,1.0,3.9,58.0,,,
2025-11-09,shopping,Shopping - Footwear,Kids Sneakers,,Mobile,P114,Kids Sneakers,Footwear,Bangalore,7841,117,201,3,3699,3097.85,1.19,4.63,596.0,,,
2025-11-10,shopping,Shopping - Apparel,Thermal Socks,,Mobile,P116,Thermal Socks,Apparel,Hyderabad,1696,74,17,1,803,197.65,4.06,3.74,109.0,,,
2025-11-23,search,Search - Generic,Search Ads,buy bluetooth headset,Desktop,,,,Bangalore,5477,168,0,3,9900,302.4,32.74,,,1.8,55.21,3.0
2025-11-19,shopping,Shopping - Home,Water Bottle,,Mobile,P111,Water Bottle,Home,Mumbai,1081,31,21,0,0,264.0,0.0,4.41,129.0,,,
2025-11-18,shopping,Shopping - Footwear,Leather Boots,,Tablet,P106,Leather Boots,Footwear,Bangalore,2660,141,6,5,11095,847.43,13.09,3.77,722.0,,,
2025-11-16,shopping,Shopping - Bags,Office Backpack,,Mobile,P112,Office Backpack,Bags,Mumbai,637,28,1,0,0,110.8,0.0,4.81,584.0,,,
2025-11-07,shopping,Shopping - Accessories,Smartphone Case,,Mobile,P107,Smartphone Case,Accessories,Mumbai,7875,272,94,4,9108,1360.74,6.69,4.72,579.0,,,
2025-11-28,shopping,Shopping - Apparel,Winter Gloves,,Mobile,P109,Winter Gloves,Apparel,Hyderabad,7152,215,87,8,9544,551.71,17.3,3.62,383.0,,,
